Year,Fmin,Fmean,Fmax,TIME,HOUR,Manual.ID,Main.Habitat
2024,38319.32,39469.121,42866.578,49:05.0,2,38khz,Wet Heathland
2024,37983.359,38852.383,41657.359,49:10.7,2,38khz,Wet Heathland
2024,38931.969,39365.109,40005.941,3:55:04,3,38khz,Wet Heathland
2024,38241.418,39392.688,41650.508,55:06.5,3,38khz,Wet Heathland
2024,38842.969,39562.867,41073.621,55:07.8,3,38khz,Wet Heathland
2024,38765.102,40236.383,43155.086,55:58.3,3,38khz,Wet Heathland
2024,39259.082,40525.531,44687.586,55:59.0,3,38khz,Wet Heathland
2024,39120.504,40274.438,44985.961,56:01.3,3,38khz,Wet Heathland
2024,38964.34,40098.004,42896.355,56:02.0,3,38khz,Wet Heathland
2024,30861.885,32719.662,39283.305,20:28.6,18,Goulds Wattled Bat,Wet Heathland
2024,31852.277,35742.793,49595.922,20:31.5,18,Goulds Wattled Bat,Wet Heathland
2024,31277.9,35113.293,50185.156,20:33.7,18,Goulds Wattled Bat,Wet Heathland
2024,30702.393,33500.293,44009.148,20:34.8,18,Goulds Wattled Bat,Wet Heathland
2024,30464.246,32877.41,41365.59,21:17.6,18,Goulds Wattled Bat,Wet Heathland
2024,30749.928,33155.559,41205.605,21:21.7,18,Goulds Wattled Bat,Wet Heathland
2024,38709.953,39634.715,41402.992,18:36:36,18,38khz,Wet Heathland
2024,38693.539,40695.48,49427.211,37:58.2,18,38khz,Wet Heathland
2024,39750.648,41221.891,44604.723,52:58.2,18,38khz,Wet Heathland
2024,38470.977,39399.152,42166.742,53:01.0,18,38khz,Wet Heathland
2024,39351.379,40531.305,44061.914,41:33.4,19,38khz,Wet Heathland
2024,40111.562,42495.402,53306.746,41:24.3,19,38khz,Wet Heathland
2024,37712.582,39159.793,44030.691,54:07.3,19,38khz,Wet Heathland
2024,38615.277,39500.441,41913.211,00:46.0,20,38khz,Wet Heathland
2024,39456.305,41529.113,48300.586,00:50.6,20,38khz,Wet Heathland
2024,39187.406,40972.992,47179.777,00:16.4,20,38khz,Wet Heathland
2024,14043.582,14175.541,14428.547,09:46.1,20,Noise,Wet Heathland
2024,29180.445,31940.15,41376.766,14:05.2,20,Goulds Wattled Bat,Wet Heathland
2024,33766.953,35326.344,39458.457,14:09.3,20,Noise,Wet Heathland
2024,27686.756,30043.645,38851.492,14:33.2,20,Goulds,Wet Heathland
2024,27686.756,30043.645,38851.492,14:33.2,20,Austronomous autrali,Wet Heathland
2024,18174.053,18845.482,19980.939,14:22.9,20,Austronomus australis,Wet Heathland
2024,16357.074,16901.711,17856.504,14:28.2,20,Social,Wet Heathland
2024,22274.076,23658.684,28031.494,14:29.8,20,Austronomus australis,Wet Heathland
2024,39320.297,40079.746,41472.699,34:47.5,20,38khz,Wet Heathland
2024,21768.098,23390.373,27086.566,39:58.3,20,Social,Wet Heathland
2024,38845.293,39951.785,43673.184,45:07.2,20,38khz,Wet Heathland
2024,39398.586,40932.227,46547.262,54:00.6,20,38khz,Wet Heathland
2024,39794.199,42041.996,48007.086,55:54.5,20,38khz,Wet Heathland
2024,39294.641,40408.617,42827.695,21:00:00,21,38khz,Wet Heathland
2024,39055.875,39944.027,42784.594,59:49.3,20,38khz,Wet Heathland
2024,39196.969,40349.711,43788.785,59:54.2,20,38khz,Wet Heathland
2024,38751.141,39638.133,41906.523,03:06.6,21,38khz,Wet Heathland
2024,33017.141,33816.043,35392.5,21:19.6,0,White Striped Free Tail,Wet Heathland
2024,37638.426,38645.711,41084.367,12:56.8,5,Scotorepens,Wet Heathland
2024,31082.246,32874.152,37059.535,08:55.1,19,Goulds Wattled Bat,Wet Heathland
2024,40171.887,43228.996,49439.227,35:12.3,18,Scotorepens,Wet Heathland
2024,38810.07,40766.461,47082.332,36:31.4,18,Scotorepens,Wet Heathland
2024,38812.887,40393.223,44114.016,34:42.0,18,Scotorepens,Wet Heathland
2024,38778.91,40001.852,45248.969,35:41.8,18,Scotorepens,Wet Heathland
2024,39019.559,40752.496,48000.762,35:45.1,18,Scotorepens,Wet Heathland
2024,39270.281,40673.641,46718.762,36:14.8,18,Scotorepens,Wet Heathland
2024,39015.906,40431.504,45049.258,36:21.4,18,Scotorepens,Wet Heathland
2024,38656.012,39868.477,43117.539,31:42.5,19,Scotorepens,Wet Heathland
2024,39774.656,41605.051,45987.137,37:23.2,19,Scotorepens,Wet Heathland
2024,38554.492,39930.18,43386.438,43:03.3,19,Scotorepens,Wet Heathland
2024,39180.688,40398.273,43572.129,54:17.5,19,Scotorepens,Wet Heathland
2024,38992.418,40727.445,47324.035,33:00.1,20,Scotorepens,Wet Heathland
2024,39045.328,39876.23,41959.949,36:37.7,20,Scotorepens,Wet Heathland
2024,38815.035,39878.652,42941.562,32:45.9,20,Scotorepens,Wet Heathland
2024,39089.508,39814.262,41876.254,32:48.4,20,Scotorepens,Wet Heathland
2024,39209.633,40238.758,43572.348,32:54.3,20,Scotorepens,Wet Heathland
2024,38474.566,39721.668,43352.18,37:54.8,20,Scotorepens,Wet Heathland
2024,38342.059,40322.102,44067.73,17:54.7,21,Scotorepens,Wet Heathland
2024,37075.871,40544.367,48430.305,17:57.0,21,Scotorepens,Wet Heathland
2024,36847.348,38551.984,41795.121,18:04.6,21,Scotorepens,Wet Heathland
2024,34952.062,37543.285,43410.348,18:06.0,21,Scotorepens,Wet Heathland
2024,39647.746,40967.75,45478.496,25:16.1,22,Scotorepens,Wet Heathland
2024,33884.844,35820.488,42157.105,25:22.2,22,Scotorepens,Wet Heathland
2024,39000.785,40542.898,48336.172,22:40:09,22,Scotorepens,Wet Heathland
2024,40236.746,41502.16,43979.156,51:04.3,22,Scotorepens,Wet Heathland
2024,38549.273,40197.844,43939.711,53:55.0,22,Scotorepens,Wet Heathland
2024,39296.68,40519.07,43310.242,55:27.8,22,Scotorepens,Wet Heathland
2024,39383.109,41173.406,45919.52,56:58.5,22,Scotorepens,Wet Heathland
2024,24804.633,26238.189,29998.246,25:40.9,23,Scotorepens,Wet Heathland
2024,31580.9,32386.713,34951.316,25:48.8,23,Scotorepens,Wet Heathland
2024,39371.934,40570.078,44361.984,26:03.6,23,Scotorepens,Wet Heathland
2024,39149.258,40434.285,43479.398,26:07.1,23,Scotorepens,Wet Heathland
2024,39014.773,40240.82,43628.133,26:08.9,23,Scotorepens,Wet Heathland
2024,39471.312,40651.074,44980.012,27:27.5,23,Scotorepens,Wet Heathland
2024,38993.035,40282.961,44258.094,37:03.5,23,Scotorepens,Wet Heathland
2024,39257.508,40521.258,43334.004,37:09.7,23,Scotorepens,Wet Heathland
2024,39228.953,40425.203,43750.719,28:47.0,1,Scotorepens,Wet Heathland
2024,39592.969,41430.609,47043.352,13:25.9,3,Scotorepens,Wet Heathland
2024,39061.355,39708.902,40900.699,10:39.4,3,Scotorepens,Wet Heathland
2024,39627.273,40721.664,43536.105,19:31.4,3,Scotorepens,Wet Heathland
2024,39921.594,40734.383,42901.789,40:11.1,3,Scotorepens,Wet Heathland
2024,37268.867,38050.051,40876.52,21:51.9,4,Scotorepens,Wet Heathland
2024,38894.605,39963.414,42311.191,08:51.2,4,Scotorepens,Wet Heathland
2024,39397.152,41202.988,45037.414,4:33:39,4,Scotorepens,Wet Heathland
2024,39347.328,40831.711,46010.602,33:25.3,4,Scotorepens,Wet Heathland
2024,38684.719,40130.988,46028.852,32:50.4,4,Scotorepens,Wet Heathland
2024,38577.852,39701.289,42603.891,4:27:45,4,Scotorepens,Wet Heathland
2024,38940.816,40440.055,45254.199,27:47.0,4,Scotorepens,Wet Heathland
2024,38755.09,40463.172,45886.539,04:17.1,5,Scotorepens,Wet Heathland
2024,39007.391,41476.66,48032.203,5:06:46,5,Scotorepens,Wet Heathland
2024,37762.613,39377.699,45739.336,06:48.3,5,Scotorepens,Wet Heathland
2024,39564.988,40786.66,44383.078,11:22.2,5,Scotorepens,Wet Heathland
2024,37872.059,39292.32,44250.199,13:54.3,5,Scotorepens,Wet Heathland
2024,37230.691,38147.414,42358.578,13:57.3,5,Scotorepens,Wet Heathland
2024,39350.012,40923.914,44908.246,5:12:12,5,Scotorepens,Wet Heathland
2024,38712.887,39896.406,42980.918,12:20.1,5,Scotorepens,Wet Heathland
2024,38141.422,39454.367,42562.695,12:47.1,5,Scotorepens,Wet Heathland
2024,37634.062,38903.754,41650.793,12:53.1,5,Scotorepens,Wet Heathland
2024,34857.691,36266.164,40031.844,25:25.0,22,Scotorepenes,Wet Heathland
2024,29189.619,29740.844,30775.186,07:54.4,22,Ozimops Ridei,Wet Heathland
2024,32022.477,33977.254,38710.648,26:16.6,21,Noise,Wet Heathland
2024,20537.537,21447.559,23018.014,52:53.6,21,Noise,Wet Heathland
2024,23082.262,26155.348,33796.992,48:09.2,22,Noise,Wet Heathland
2024,28410.676,32468.773,44829.898,48:13.0,22,Noise,Wet Heathland
2024,35815.438,40839.809,56108.523,48:14.6,22,Noise,Wet Heathland
2024,33881.402,38395.645,50597.473,59:35.2,23,Noise,Wet Heathland
2024,32700.973,35038.77,41935.688,49:14.5,21,Goulds,Wet Heathland
2024,29556.209,31382.441,38220.43,19:26.4,22,Goulds,Wet Heathland
2024,33085.895,37759.051,52507.789,59:36.4,23,Goulds,Wet Heathland
2024,33322.949,37882.508,50999.859,59:37.9,23,Goulds,Wet Heathland
2024,33856.426,39124.836,56748.914,59:41.3,23,Goulds,Wet Heathland
2024,39489.516,41067.707,46059.461,35:10.2,18,Scotorepens,Wet Heathland
2024,49268.238,51260.254,53644.938,22:04:31,22,Chocolate Wattled Bat,Wet Heathland
2024,39448.574,40738.16,44232.836,06:27.5,22,Scotorepens,Wet Heathland
2024,38916.957,39424.262,40308.344,10:42.1,3,Scotorepens,Wet Heathland
